"Type","Date","Set Time","Title","Amount","Currency","Exchange Rate","Category Group Name","Category","Account","Notes","Labels","Status"
"Expense","2021-11-01 17:51:51","17:51","Coffee","-5.00","EUR","1.0000000000","Entertainment","Coffee","Wallet","Coffee ","","None"
"Expense","2021-11-01 13:41:22","13:41","Coffee and snack","-4.30","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-10-31 16:51:56","16:51","Food","-11.20","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-31 15:37:40","15:37","Coffee and snack","-3.29","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-10-30 13:21:00","13:21","Food","-9.80","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-29 13:10:41","13:10","Food","-10.80","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-28 20:47:23","20:47","Coffee","-3.40","EUR","1.0000000000","Entertainment","Coffee","Wallet","Coffee ","","None"
"Expense","2021-10-28 12:55:48","12:55","Food","-5.90","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-28 11:08:27","11:08","Groceries","-3.50","EUR","1.0000000000","Household","Grocery","Savings","
","","None"
"Expense","2021-10-27 15:40:52","15:40","Food","-6.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-27 11:48:01","11:48","Snack","-4.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-26 16:46:53","16:46","Food","-9.80","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-26 11:10:47","11:10","Coffee and snack","-3.80","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-10-26 10:46:08","10:46","Beer","-8.00","EUR","1.0000000000","Entertainment","Drinks","Savings","","","None"
"Expense","2021-10-25 14:25:51","14:25","Food","-6.40","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-25 14:18:36","14:18","Groceries","-10.40","EUR","1.0000000000","Household","Grocery","Savings","","","None"
"Expense","2021-10-24 21:47:02","21:47","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-24 18:10:52","18:10","Coffee and snack","-4.20","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-10-24 18:10:51","18:10","Others","0.00","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2021-10-23 17:06:40","17:06","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-22 18:04:06","18:04","Food","-10.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-21 20:29:42","20:29","Food","-6.40","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-21 20:21:37","20:21","Gamepass","-1.00","EUR","1.0000000000","Entertainment","Games","Savings","","","None"
"Expense","2021-10-21 15:59:27","15:59","Coffee and snack","-3.80","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-10-21 15:59:19","15:59","Internet","-23.90","EUR","1.0000000000","Utilities","Internet","Savings","8/7 - 8/8","","None"
"Expense","2021-10-21 15:59:10","15:59","Cyta","-25.66","EUR","1.0000000000","Utilities","Mobile","Savings","April & May","","None"
"Expense","2021-10-20 19:56:12","19:56","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-20 17:19:52","17:19","Amazon Prime","-9.53","EUR","1.0000000000","Entertainment","Shopping","Savings","","","None"
"Expense","2021-10-20 17:19:42","17:19","Coffee","-2.00","EUR","1.0000000000","Entertainment","Coffee","Wallet","Coffee ","","None"
"Expense","2021-10-19 17:13:06","17:13","Groceries","-25.51","EUR","1.0000000000","Household","Grocery","Savings","","","None"
"Expense","2021-10-19 14:21:35","14:21","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Wallet","Coffee ","","None"
"Expense","2021-10-19 10:31:37","10:31","Snack","-2.45","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-18 17:08:20","17:08","Food","-6.10","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-18 10:45:02","10:45","Coffee and snack","-4.40","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-10-17 18:34:29","18:34","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Wallet","Coffee ","","None"
"Expense","2021-10-17 18:34:23","18:34","Food","-7.40","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-17 15:30:45","15:30","Snack","-2.20","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-16 21:23:02","21:23","Food","-8.40","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-16 15:10:40","15:10","Rent","-400.00","EUR","1.0000000000","Household","Rent","Savings","October ","","None"
"Expense","2021-10-16 15:10:29","15:10","Coffee and snack","-5.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-10-15 16:17:51","16:17","Snack","-4.70","EUR","1.0000000000","Entertainment","Dining Out","Wallet","","","None"
"Expense","2021-10-15 16:17:44","16:17","Haircut","-13.00","EUR","1.0000000000","Others","Others","Wallet","","","None"
"Expense","2021-10-14 18:58:11","18:58","Groceries","-10.90","EUR","1.0000000000","Household","Grocery","Savings","","","None"
"Expense","2021-10-13 14:56:23","14:56","Coffee","-1.70","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-10-13 12:51:14","12:51","Food","-9.90","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-12 17:13:14","17:13","Coffee","-2.00","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-10-12 13:17:55","13:17","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-11 18:38:52","18:38","Food","-7.40","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-11 13:40:05","13:40","Coffee and snack","-3.80","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-10-10 17:56:16","17:56","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-10 13:53:20","13:53","Coffee and snack","-6.30","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-10-09 15:47:25","15:47","Coffee","-1.80","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-10-09 12:40:18","12:40","Food","-7.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-08 20:43:04","20:43","Coffee","-1.80","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-10-08 20:42:54","20:42","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-08 13:04:00","13:04","Food","-6.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-07 17:23:21","17:23","Coffee and snack","-3.80","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-10-07 17:23:07","17:23","Food","-7.40","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-06 18:36:43","18:36","Food","-2.70","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-06 12:31:22","12:31","Groceries","-3.92","EUR","1.0000000000","Household","Grocery","Savings","","","None"
"Expense","2021-10-06 12:31:16","12:31","Coffee and snack","-2.40","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-10-05 14:58:48","14:58","Food","-8.20","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-05 11:43:01","11:43","Coffee and snack","-6.30","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-10-04 12:48:25","12:48","Food","-8.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-03 18:39:13","18:39","Food","-8.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-03 17:17:55","17:17","Coffee","-7.80","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-10-03 10:01:57","10:01","Coffee and snack","-5.00","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-10-02 12:58:55","12:58","Food","-9.10","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-01 21:37:07","21:37","Food","-6.70","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-10-01 21:37:01","21:37","Coffee and snack","-5.00","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-10-01 12:16:43","12:16","Groceries","-3.21","EUR","1.0000000000","Household","Grocery","Savings","","","None"
"Expense","2021-09-30 12:45:41","12:45","Snack","-3.25","EUR","1.0000000000","Entertainment","Dining Out","Wallet","","","None"
"Expense","2021-09-29 13:32:15","13:32","Food","-8.80","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-09-29 12:41:43","12:41","Coffee","-1.80","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-09-28 15:42:11","15:42","Food","-2.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-09-28 10:26:38","10:26","Coffee","-3.80","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-09-27 23:01:21","23:01","Groceries","-9.77","EUR","1.0000000000","Household","Grocery","Savings","","","None"
"Expense","2021-09-27 12:48:25","12:48","Food","-7.10","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-09-26 18:33:27","18:33","Food","-10.40","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-09-26 16:18:17","16:18","Coffee and snack","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-09-25 17:29:10","17:29","Food","-9.80","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-09-25 13:38:53","13:38","Koinoxrista","-83.73","EUR","1.0000000000","Household","Rent","Savings","","","None"
"Expense","2021-09-25 12:37:20","12:37","Coffee and snack","-7.10","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-09-25 11:47:46","11:47","Greek number","-12.00","EUR","1.0000000000","Utilities","Mobile","Savings","","","None"
"Expense","2021-09-24 12:49:37","12:49","Food","-9.30","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-09-23 17:55:50","17:55","Snack","-4.50","EUR","1.0000000000","Entertainment","Dining Out","Wallet","","","None"
"Expense","2021-09-23 13:34:03","13:34","Destiny2","-24.00","EUR","1.0000000000","Entertainment","Shopping","Savings","","","None"
"Expense","2021-09-23 12:44:18","12:44","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-09-22 13:54:15","13:54","Eydap","-84.00","EUR","1.0000000000","Others","Others","Savings","20/3 - 20/06","","None"
"Expense","2021-09-22 13:53:18","13:53","Deh","-63.00","EUR","1.0000000000","Others","Others","Savings","30/06/2021 - 29/08/2021","","None"
"Expense","2021-09-22 11:25:21","11:25","Food","-9.40","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-09-21 17:54:45","17:54","Food","-8.60","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-09-21 13:37:03","13:37","Wireless headphones","-50.00","EUR","1.0000000000","Entertainment","Shopping","Savings","","","None"
"Expense","2021-09-21 12:58:37","12:58","Coffee and snack","-3.60","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-09-20 12:47:11","12:47","Food","-8.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-09-20 12:47:04","12:47","Groceries","-2.56","EUR","1.0000000000","Household","Grocery","Savings","","","None"
"Expense","2021-09-19 14:04:15","14:04","Food","-8.90","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-09-18 12:41:53","12:41","Food","-9.30","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-09-17 19:05:18","19:05","Snack","-2.20","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-09-17 13:11:10","13:11","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-09-16 14:02:26","14:02","Food","-10.40","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-09-16 14:02:19","14:02","Coffee and snack","-4.30","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-09-15 17:32:00","17:32","Coffee","-1.80","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-09-15 16:32:54","16:32","Rent","-400.00","EUR","1.0000000000","Household","Rent","Savings","September","","None"
"Expense","2021-09-15 12:50:45","12:50","Food","-9.30","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-09-14 20:42:08","20:42","Gym","-130.00","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2021-09-14 20:42:03","20:42","Food","-7.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-09-14 12:50:58","12:50","Groceries","-16.35","EUR","1.0000000000","Household","Grocery","Savings","","","None"
"Expense","2021-09-13 18:38:12","18:38","Food","-8.80","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-09-13 18:31:21","18:31","Coffee and snack","-3.60","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-09-12 17:30:12","17:30","Coffee","-1.80","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-09-12 11:57:45","11:57","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-09-11 14:13:03","14:13","Food","-5.40","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-09-11 13:32:35","13:32","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-09-10 13:45:21","13:45","Food","-5.70","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-09-10 13:45:13","13:45","Groceries","-5.23","EUR","1.0000000000","Household","Grocery","Savings","","","None"
"Expense","2021-09-09 18:38:46","18:38","Groceries","-13.15","EUR","1.0000000000","Household","Grocery","Savings","","","None"
"Expense","2021-09-08 22:54:42","22:54","Metro","-9.00","EUR","1.0000000000","Car","Transport","Savings","","","None"
"Income","2021-09-08 17:29:45","17:29","Gift","200.00","EUR","1.0000000000","Gift","Gift","Wallet","","","None"
"Expense","2021-09-07 10:47:06","10:47","Coffee","-3.50","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-09-06 10:46:52","10:46","Food","-20.00","EUR","1.0000000000","Entertainment","Dining Out","Wallet","","","None"
"Expense","2021-09-05 22:45:56","22:45","Food","-30.00","EUR","1.0000000000","Entertainment","Dining Out","Wallet","","","None"
"Expense","2021-09-05 18:20:55","18:20","Fuel","-20.00","EUR","1.0000000000","Car","Fuel","Savings","","","None"
"Expense","2021-09-04 10:55:44","10:55","Coffee","-3.10","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-08-31 12:38:32","12:38","Coffee","-2.40","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-08-31 12:38:22","12:38","Fuel","-42.02","EUR","1.0000000000","Car","Fuel","Savings","","","None"
"Expense","2021-08-29 18:06:54","18:06","Drinks","-50.00","EUR","1.0000000000","Entertainment","Drinks","Wallet","","","None"
"Expense","2021-08-28 12:21:42","12:21","Coffee","-2.80","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-08-28 01:10:57","01:10","Food and drinks","-34.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-08-25 16:10:40","16:10","Car wash","-9.00","EUR","1.0000000000","Car","Maintenance","Wallet","","","None"
"Expense","2021-08-24 16:11:22","16:11","Fuel","-30.00","EUR","1.0000000000","Car","Fuel","Savings","","","None"
"Expense","2021-08-24 12:35:52","12:35","Food","-12.00","EUR","1.0000000000","Entertainment","Dining Out","Wallet","","","None"
"Expense","2021-08-24 11:43:51","11:43","Haircut","-12.00","EUR","1.0000000000","Others","Others","Wallet","","","None"
"Expense","2021-08-21 20:20:29","20:20","Coffee","-7.50","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-08-21 00:37:30","00:37","Drinks","-10.00","EUR","1.0000000000","Entertainment","Drinks","Wallet","","","None"
"Expense","2021-08-20 22:04:06","22:04","Food","-17.00","EUR","1.0000000000","Entertainment","Dining Out","Wallet","","","None"
"Expense","2021-08-18 01:10:45","01:10","Drinks","-9.00","EUR","1.0000000000","Entertainment","Drinks","Wallet","","","None"
"Expense","2021-08-16 22:10:02","22:10","Rent","-400.00","EUR","1.0000000000","Household","Rent","Savings","June & july","","None"
"Expense","2021-08-16 14:18:06","14:18","Coffee and snack","-4.25","EUR","1.0000000000","Entertainment","Coffee","Wallet","","","None"
"Expense","2021-08-16 11:56:08","11:56","Beer","-17.00","EUR","1.0000000000","Entertainment","Drinks","Wallet","","","None"
"Expense","2021-08-13 18:18:50","18:18","Drinks","-6.50","EUR","1.0000000000","Entertainment","Drinks","Wallet","","","None"
"Expense","2021-08-09 18:21:23","18:21","Internet","-23.90","EUR","1.0000000000","Utilities","Internet","Savings","8/7 - 8/8","","None"
"Expense","2021-08-07 23:55:35","23:55","Drinks","-15.00","EUR","1.0000000000","Entertainment","Drinks","Wallet","","","None"
"Expense","2021-08-07 17:29:36","17:29","Beach","0.00","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2021-08-07 17:29:05","17:29","Books","-33.37","EUR","1.0000000000","Entertainment","Shopping","Savings","","","None"
"Expense","2021-08-06 11:14:09","11:14","Coffee","-2.80","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-08-06 10:51:12","10:51","FF Sub","-11.00","EUR","1.0000000000","Entertainment","Games","Savings","","","None"
"Expense","2021-08-06 01:41:57","01:41","Fuel","-20.00","EUR","1.0000000000","Car","Fuel","Savings","","","None"
"Expense","2021-08-05 23:49:08","23:49","Food","-13.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Transfer","2021-08-05 23:48:52","23:48","Cash","-130.00","EUR","1.0000000000","(Transfer)","(Transfer)","Wallet","","","None"
"Transfer","2021-08-05 23:48:52","23:48","Cash","130.00","EUR","1.0000000000","(Transfer)","(Transfer)","Wallet","","","None"
"Expense","2021-08-03 20:58:42","20:58","Coffee","-8.10","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-08-02 22:28:34","22:28","Food","-14.20","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-08-02 14:14:14","14:14","Clothes","-55.00","EUR","1.0000000000","Household","Clothing","Savings","Tracksuit adidas & socks","","None"
"Expense","2021-07-28 19:56:09","19:56","Coffee","-13.30","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-07-27 21:48:32","21:48","Coffee","-7.50","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-07-26 20:42:30","20:42","Bion3","-15.00","EUR","1.0000000000","Household","Medicines","Savings","","","None"
"Expense","2021-07-25 18:13:51","18:13","Pcr test","-15.00","EUR","1.0000000000","Others","Others","Wallet","","","None"
"Expense","2021-07-24 14:54:19","14:54","Metro","-4.10","EUR","1.0000000000","Car","Transport","Savings","","","None"
"Expense","2021-07-24 14:54:08","14:54","Diodia","-2.80","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2021-07-24 14:54:00","14:54","Coffee and snack","-3.80","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-07-23 22:55:31","22:55","Beer","-23.00","EUR","1.0000000000","Entertainment","Drinks","Savings","","","None"
"Expense","2021-07-23 18:35:59","18:35","Coffee and snack","-4.10","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-07-23 18:35:41","18:35","Food","-6.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-07-22 18:43:35","18:43","Groceries","-1.55","EUR","1.0000000000","Household","Grocery","Wallet","","","None"
"Expense","2021-07-22 18:43:29","18:43","Food","-5.70","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-07-22 18:43:18","18:43","Coffee","-1.80","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-07-21 23:02:50","23:02","Beer","-8.80","EUR","1.0000000000","Entertainment","Drinks","Savings","","","None"
"Expense","2021-07-21 18:50:50","18:50","Food","-6.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-07-21 18:25:19","18:25","Coffee","-2.00","EUR","1.0000000000","Entertainment","Coffee","Wallet","Coffee ","","None"
"Expense","2021-07-21 13:30:42","13:30","Snack","-2.60","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-07-20 19:37:18","19:37","Food","-6.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-07-20 18:10:36","18:10","Food","-7.00","EUR","1.0000000000","Entertainment","Dining Out","Wallet","","","None"
"Income","2021-07-20 15:07:24","15:07","Adjustment","1346.45","EUR","1.0000000000","Others","Others","Wallet","Account Adjustment","","Void"
"Expense","2021-07-20 15:02:44","15:02","Coffee","-3.00","EUR","1.0000000000","Entertainment","Coffee","Wallet","Coffee ","","None"
"Expense","2021-07-19 13:39:23","13:39","Food","-5.10","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-07-19 12:25:15","12:25","Groceries","-9.55","EUR","1.0000000000","Household","Grocery","Savings","","","None"
"Expense","2021-07-19 12:24:59","12:24","Metro","-8.20","EUR","1.0000000000","Car","Transport","Savings","","","None"
"Expense","2021-07-19 12:24:21","12:24","Cabin bag","-30.00","EUR","1.0000000000","Entertainment","Shopping","Wallet","","","None"
"Expense","2021-07-19 12:24:16","12:24","Coffee","-1.80","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-07-18 17:28:50","17:28","Food","-7.70","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-07-17 14:06:14","14:06","Food","-8.10","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-07-16 15:04:10","15:04","Food","-8.70","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-07-15 10:21:16","10:21","Rent","-370.35","EUR","1.0000000000","Household","Rent","Savings","June & july","","None"
"Expense","2021-07-15 10:20:25","10:20","Airplane","-75.49","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2021-07-15 10:19:59","10:19","Master","-1280.00","EUR","1.0000000000","Household","School","Savings","","","None"
"Expense","2021-07-15 10:18:43","10:18","Internet","-24.72","EUR","1.0000000000","Utilities","Internet","Savings","","","None"
"Expense","2021-07-15 00:15:54","00:15","Fo","-4.00","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2021-07-14 17:20:48","17:20","Food","-11.10","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-07-13 12:28:34","12:28","Taxi","-8.00","EUR","1.0000000000","Car","Transport","Wallet","","","None"
"Expense","2021-07-12 19:31:16","19:31","Food","-5.70","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-07-12 08:58:02","08:58","Coffee and snack","-4.10","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-07-11 22:17:56","22:17","Food","-5.60","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-07-10 20:06:44","20:06","Food","-8.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-07-10 18:57:08","18:57","Coffee","-8.60","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-07-10 16:59:29","16:59","Food","-6.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-07-09 16:33:59","16:33","Coffee","-1.80","EUR","1.0000000000","Entertainment","Coffee","Savings","Coffee ","","None"
"Expense","2021-07-08 18:44:49","18:44","Coffee","-3.00","EUR","1.0000000000","Entertainment","Coffee","Wallet","Coffee ","","None"
"Expense","2021-07-08 14:42:59","14:42","Snack","-2.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-07-07 18:49:13","18:49","Food","-16.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-07-07 14:42:26","14:42","Ff14","-11.00","EUR","1.0000000000","Entertainment","Games","Savings","","","None"
"Expense","2021-07-06 19:26:30","19:26","Food","-6.00","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-07-06 13:38:59","13:38","Coffee and snack","-3.60","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-07-05 22:47:59","22:47","Drinks","-4.00","EUR","1.0000000000","Entertainment","Drinks","Savings","Beer","","None"
"Expense","2021-07-05 18:29:53","18:29","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-07-05 14:21:57","14:21","Groceries","-7.04","EUR","1.0000000000","Household","Grocery","Savings","","","None"
"Expense","2021-07-05 14:21:43","14:21","Coffee and snack","-3.60","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-07-04 21:53:02","21:53","Tabletop sim","-10.00","EUR","1.0000000000","Entertainment","Games","Savings","Tabletop simulator","","None"
"Expense","2021-07-04 18:47:57","18:47","Food","-5.40","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-07-04 18:47:41","18:47","Coffee","-2.00","EUR","1.0000000000","Entertainment","Coffee","Wallet","Coffee ","","None"
"Expense","2021-07-04 14:13:19","14:13","Snack","-3.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","Snack","","None"
"Expense","2021-07-03 18:50:43","18:50","Food","-5.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-07-02 17:54:56","17:54","Pharmacy","-6.78","EUR","1.0000000000","Others","Others","Savings","","","None"
"Expense","2021-07-02 17:54:46","17:54","Food","-12.80","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-07-02 15:52:52","15:52","Lemonade","-3.00","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
"Expense","2021-07-02 13:28:15","13:28","Snack","-1.20","EUR","1.0000000000","Entertainment","Dining Out","Savings","Snack","","None"
"Expense","2021-07-02 02:05:43","02:05","Drinks","-42.00","EUR","1.0000000000","Entertainment","Drinks","Savings","Beer","","None"
"Expense","2021-07-01 18:41:14","18:41","Food","-6.50","EUR","1.0000000000","Entertainment","Dining Out","Savings","","","None"
"Expense","2021-07-01 10:23:53","10:23","Coffee and snack","-3.60","EUR","1.0000000000","Entertainment","Coffee","Savings","","","None"
